id_clase,id_estudiante,nro_clase_semana,pos_x,pos_y
DE965-SEC4-2025S2,U202202360,1,6,4
PS210-SEC6-2025S2,U202202360,1,8,1
MA459-SEC11-2025S2,U202402361,1,4,5
CO22-SEC5-2025S2,U202402361,1,1,2
MA461-SEC3-2025S2,U202402361,1,8,4
MA460-SEC6-2025S2,U202402361,1,7,4
CO13-SEC6-2025S2,U202402361,1,3,2
ID999-SEC9-2025S2,U201702362,1,8,4
ID999-SEC19-2025S2,U201902363,1,4,4
ID999-SEC3-2025S2,U202102364,1,3,3
DE965-SEC4-2025S2,U202102365,1,7,4
AD213-SEC6-2025S2,U202102365,1,4,5
ID999-SEC8-2025S2,U202102365,1,1,5
EC210-SEC1-2025S2,U202102365,1,8,4
ID999-SEC3-2025S2,U201802366,1,4,3
ID999-SEC12-2025S2,U201702367,1,1,5
CO19-SEC1-2025S2,U202402368,1,6,1
MA431-SEC8-2025S2,U202402368,1,2,3
MA460-SEC6-2025S2,U202402368,1,8,4
CO13-SEC2-2025S2,U202402368,1,6,2
CO16-SEC4-2025S2,U202402368,1,6,2
HU318-SEC6-2025S2,U202402368,1,6,5
ID999-SEC12-2025S2,U201802369,1,2,5
ID999-SEC20-2025S2,U202002370,1,7,4
ID999-SEC16-2025S2,U201702371,1,2,4
ID999-SEC9-2025S2,U201702372,1,1,5
ID999-SEC18-2025S2,U201702373,1,3,4
ID999-SEC3-2025S2,U201702374,1,5,3
MA431-SEC3-2025S2,U202502375,1,7,3
MA459-SEC1-2025S2,U202502375,1,7,5
AF103-SEC7-2025S2,U202502375,1,5,3
HU625-SEC7-2025S2,U202502375,1,6,4
ID999-SEC3-2025S2,U202002376,1,6,3
CO22-SEC7-2025S2,U202302377,1,3,2
CV210-SEC3-2025S2,U202302377,1,2,2
EC210-SEC2-2025S2,U202302377,1,1,5
CA143-SEC10-2025S2,U202302377,1,3,2
CY301-SEC5-2025S2,U202302377,1,2,2
DE965-SEC6-2025S2,U202302377,1,3,5
ID999-SEC19-2025S2,U202002378,1,5,4
ID999-SEC12-2025S2,U202002379,1,3,5
ID999-SEC17-2025S2,U202002380,1,7,5
DE965-SEC7-2025S2,U202102381,1,4,5
EC210-SEC6-2025S2,U202102381,1,3,5
ID999-SEC7-2025S2,U202102381,1,8,3
AD213-SEC2-2025S2,U202102381,1,6,5
MA461-SEC7-2025S2,U202302382,1,5,4
AN22-SEC5-2025S2,U202302382,1,2,2
AF141-SEC5-2025S2,U202302382,1,4,2
MA460-SEC4-2025S2,U202302382,1,4,4
AN20-SEC6-2025S2,U202302382,1,4,3
ID999-SEC13-2025S2,U202002383,1,8,5
CO22-SEC4-2025S2,U202302384,1,4,3
AN22-SEC2-2025S2,U202302384,1,1,2
CY301-SEC1-2025S2,U202302384,1,4,1
CO19-SEC3-2025S2,U202302384,1,5,2
ID999-SEC22-2025S2,U202102385,1,8,5
MA459-SEC1-2025S2,U202502386,1,8,5
AF103-SEC1-2025S2,U202502386,1,5,3
HU625-SEC9-2025S2,U202502386,1,8,4
MA431-SEC9-2025S2,U202502386,1,1,5
EC210-SEC6-2025S2,U202102387,1,4,5
ID999-SEC19-2025S2,U202102387,1,6,4
AD213-SEC2-2025S2,U202102387,1,7,5
DE965-SEC2-2025S2,U202102387,1,5,4
AD213-SEC5-2025S2,U202202388,1,7,3
CA143-SEC8-2025S2,U202202388,1,6,2
MA461-SEC7-2025S2,U202202388,1,6,4
DE965-SEC4-2025S2,U202202388,1,8,4
CO22-SEC7-2025S2,U202202388,1,4,2
ID999-SEC9-2025S2,U201902389,1,2,5
CA143-SEC10-2025S2,U202202390,1,4,2
MA461-SEC4-2025S2,U202202390,1,5,4
EC210-SEC6-2025S2,U202202390,1,5,5
CO22-SEC1-2025S2,U202202390,1,6,1
EC210-SEC2-2025S2,U202202391,1,2,5
CA143-SEC1-2025S2,U202202391,1,8,2
IN250-SEC4-2025S2,U202202391,1,4,3
CV210-SEC3-2025S2,U202202391,1,3,2
DE965-SEC3-2025S2,U202202391,1,5,5
ID999-SEC9-2025S2,U201702392,1,3,5
MA459-SEC3-2025S2,U202402393,1,4,5
HU318-SEC9-2025S2,U202402393,1,8,5
MA460-SEC2-2025S2,U202402393,1,7,5
MA431-SEC10-2025S2,U202402393,1,2,3
HU625-SEC7-2025S2,U202402393,1,7,4
IS203-SEC8-2025S2,U202402393,1,1,3
EC210-SEC6-2025S2,U202102394,1,6,5
AD213-SEC5-2025S2,U202102394,1,8,3
DE965-SEC3-2025S2,U202102394,1,6,5
ID999-SEC20-2025S2,U202102394,1,8,4
ID999-SEC9-2025S2,U201802395,1,4,5
MA459-SEC8-2025S2,U202502396,1,8,4
CO13-SEC4-2025S2,U202502396,1,7,1
HU318-SEC6-2025S2,U202502396,1,7,5
IS203-SEC5-2025S2,U202502396,1,5,2
CY301-SEC5-2025S2,U202502396,1,3,2
HU625-SEC5-2025S2,U202502396,1,3,4
EC210-SEC1-2025S2,U202102397,1,1,5
DE965-SEC3-2025S2,U202102397,1,7,5
AD213-SEC2-2025S2,U202102397,1,8,5
ID999-SEC7-2025S2,U202102397,1,1,4
ID999-SEC6-2025S2,U201702398,1,5,4
ID999-SEC17-2025S2,U201902399,1,8,5
ID999-SEC8-2025S2,U201702400,1,2,5
DE965-SEC5-2025S2,U202102401,1,6,4
AD213-SEC4-2025S2,U202102401,1,6,4
EC210-SEC2-2025S2,U202102401,1,3,5
ID999-SEC8-2025S2,U202102401,1,3,5
ID999-SEC12-2025S2,U201902402,1,4,5
IN250-SEC6-2025S2,U202202403,1,1,3
AD213-SEC4-2025S2,U202202403,1,7,4
AN20-SEC2-2025S2,U202202403,1,7,3
DE965-SEC4-2025S2,U202202403,1,1,5
EC210-SEC1-2025S2,U202202403,1,2,5
CO16-SEC4-2025S2,U202502404,1,1,3
MA431-SEC1-2025S2,U202502404,1,5,4
HU625-SEC4-2025S2,U202502404,1,1,4
MA459-SEC8-2025S2,U202502404,1,1,5
ID999-SEC20-2025S2,U201902405,1,1,5
EC210-SEC2-2025S2,U202202406,1,4,5
AD213-SEC7-2025S2,U202202406,1,1,5
CS210-SEC3-2025S2,U202202406,1,5,3
DE965-SEC5-2025S2,U202202406,1,7,4
AN20-SEC4-2025S2,U202202406,1,1,5
ID999-SEC3-2025S2,U201902407,1,7,3
ID999-SEC9-2025S2,U202102408,1,5,5
MA459-SEC3-2025S2,U202402409,1,5,5
MA461-SEC2-2025S2,U202402409,1,6,3
MA460-SEC10-2025S2,U202402409,1,5,5
HU318-SEC6-2025S2,U202402409,1,8,5
AF103-SEC9-2025S2,U202502410,1,5,4
IS203-SEC8-2025S2,U202502410,1,2,3
MA431-SEC6-2025S2,U202502410,1,7,3
MA460-SEC2-2025S2,U202502410,1,8,5
CO13-SEC4-2025S2,U202502410,1,8,1
DE965-SEC7-2025S2,U202302411,1,5,5
AN22-SEC1-2025S2,U202302411,1,5,2
IN250-SEC3-2025S2,U202302411,1,2,5
CA143-SEC5-2025S2,U202302411,1,1,3
AF140-SEC6-2025S2,U202302412,1,5,2
IS305-SEC9-2025S2,U202302412,1,4,2
CV210-SEC2-2025S2,U202302412,1,5,1
MA460-SEC4-2025S2,U202302412,1,5,4
IS203-SEC8-2025S2,U202302412,1,3,3
ID999-SEC8-2025S2,U202002413,1,4,5
CO22-SEC9-2025S2,U202302414,1,1,3
CY301-SEC5-2025S2,U202302414,1,4,2
AD213-SEC4-2025S2,U202302414,1,8,4
CA142-SEC4-2025S2,U202302414,1,2,3
IS305-SEC10-2025S2,U202302414,1,3,2
ID999-SEC3-2025S2,U201802415,1,8,3
ID999-SEC3-2025S2,U201802416,1,1,4
DE331-SEC4-2025S2,U202302417,1,7,2
CS210-SEC4-2025S2,U202302417,1,8,2
DE965-SEC2-2025S2,U202302417,1,6,4
CV210-SEC6-2025S2,U202302417,1,2,2
AD213-SEC6-2025S2,U202302417,1,5,5
ID999-SEC9-2025S2,U202002418,1,6,5
MA459-SEC3-2025S2,U202402419,1,6,5
MA431-SEC6-2025S2,U202402419,1,8,3
HU625-SEC4-2025S2,U202402419,1,2,4
MA460-SEC1-2025S2,U202402419,1,1,5
DE331-SEC6-2025S2,U202202420,1,3,2
EC210-SEC3-2025S2,U202202420,1,5,4
AD213-SEC5-2025S2,U202202420,1,1,4
GE220-SEC8-2025S2,U202202420,1,4,3
AF103-SEC6-2025S2,U202502421,1,3,4
MA431-SEC10-2025S2,U202502421,1,3,3
MA459-SEC8-2025S2,U202502421,1,2,5
HU625-SEC5-2025S2,U202502421,1,4,4
ID999-SEC3-2025S2,U201802422,1,2,4
CY301-SEC8-2025S2,U202502423,1,6,2
AF103-SEC9-2025S2,U202502423,1,6,4
HU625-SEC5-2025S2,U202502423,1,5,4
CO19-SEC11-2025S2,U202502423,1,6,2
IS203-SEC1-2025S2,U202502423,1,6,2
ID999-SEC9-2025S2,U201702424,1,7,5
ID999-SEC8-2025S2,U201802425,1,5,5
ID999-SEC9-2025S2,U201902426,1,8,5
ID999-SEC3-2025S2,U201702427,1,3,4
ID999-SEC19-2025S2,U202102428,1,7,4
DE965-SEC2-2025S2,U202102429,1,7,4
ID999-SEC16-2025S2,U202102429,1,3,4
AD213-SEC4-2025S2,U202102429,1,1,5
EC210-SEC3-2025S2,U202102429,1,6,4
AN20-SEC1-2025S2,U202302430,1,4,5
CA143-SEC1-2025S2,U202302430,1,1,3
IN250-SEC6-2025S2,U202302430,1,2,3
AF141-SEC8-2025S2,U202302430,1,1,3
EC210-SEC1-2025S2,U202302430,1,3,5
CO13-SEC6-2025S2,U202302430,1,4,2
ID999-SEC24-2025S2,U201702431,1,5,4
ID999-SEC20-2025S2,U202102432,1,2,5
AD213-SEC4-2025S2,U202102432,1,2,5
EC210-SEC3-2025S2,U202102432,1,1,5
DE965-SEC6-2025S2,U202102432,1,4,5
ID999-SEC24-2025S2,U201902433,1,6,4
AD213-SEC4-2025S2,U202102434,1,3,5
DE965-SEC4-2025S2,U202102434,1,2,5
ID999-SEC19-2025S2,U202102434,1,8,4
EC210-SEC2-2025S2,U202102434,1,5,5
AN20-SEC6-2025S2,U202202435,1,5,3
EC210-SEC1-2025S2,U202202435,1,4,5
IN250-SEC4-2025S2,U202202435,1,5,3
GE220-SEC7-2025S2,U202202435,1,6,3
DE965-SEC7-2025S2,U202202435,1,6,5
AD213-SEC6-2025S2,U202202435,1,6,5
CY301-SEC4-2025S2,U202302436,1,7,2
MA461-SEC4-2025S2,U202302436,1,6,4
CO13-SEC3-2025S2,U202302436,1,1,3
DE965-SEC6-2025S2,U202302436,1,5,5
AN22-SEC3-2025S2,U202302436,1,3,2
CS210-SEC3-2025S2,U202302436,1,6,3
ID999-SEC7-2025S2,U202002437,1,2,4
MA461-SEC1-2025S2,U202402438,1,3,4
MA459-SEC11-2025S2,U202402438,1,5,5
CO22-SEC1-2025S2,U202402438,1,1,2
CO13-SEC10-2025S2,U202402438,1,8,2
CO19-SEC1-2025S2,U202402438,1,7,1
ID999-SEC8-2025S2,U201902439,1,6,5
AD213-SEC7-2025S2,U202102440,1,2,5
ID999-SEC11-2025S2,U202102440,1,6,5
EC210-SEC1-2025S2,U202102440,1,5,5
DE965-SEC7-2025S2,U202102440,1,7,5
CS210-SEC3-2025S2,U202302441,1,7,3
AF140-SEC3-2025S2,U202302441,1,4,3
MA461-SEC4-2025S2,U202302441,1,7,4
MA459-SEC11-2025S2,U202302441,1,6,5
IS203-SEC2-2025S2,U202302441,1,4,2
AN20-SEC1-2025S2,U202302441,1,5,5
DE965-SEC6-2025S2,U202102442,1,6,5
EC210-SEC2-2025S2,U202102442,1,6,5
AD213-SEC5-2025S2,U202102442,1,2,4
ID999-SEC3-2025S2,U202102442,1,4,4
AF103-SEC6-2025S2,U202502443,1,4,4
MA459-SEC11-2025S2,U202502443,1,7,5
MA431-SEC10-2025S2,U202502443,1,4,3
HU625-SEC4-2025S2,U202502443,1,3,4
MA461-SEC6-2025S2,U202302444,1,3,4
CA143-SEC1-2025S2,U202302444,1,2,3
MA460-SEC6-2025S2,U202302444,1,1,5
CA142-SEC11-2025S2,U202302444,1,6,2
IN250-SEC7-2025S2,U202202445,1,1,3
DE331-SEC6-2025S2,U202202445,1,4,2
MA461-SEC6-2025S2,U202202445,1,4,4
AF140-SEC8-2025S2,U202202445,1,1,3
CV210-SEC11-2025S2,U202202445,1,8,1
EC210-SEC3-2025S2,U202302446,1,2,5
IN250-SEC4-2025S2,U202302446,1,6,3
CS210-SEC8-2025S2,U202302446,1,3,3
CO22-SEC8-2025S2,U202302446,1,4,2
DE331-SEC2-2025S2,U202302446,1,7,1
IS203-SEC3-2025S2,U202502447,1,1,3
AF103-SEC1-2025S2,U202502447,1,6,3
CO13-SEC8-2025S2,U202502447,1,1,2
MA431-SEC1-2025S2,U202502447,1,6,4
CA142-SEC8-2025S2,U202502447,1,8,2
MA461-SEC9-2025S2,U202202448,1,5,4
IS305-SEC3-2025S2,U202202448,1,5,2
DE965-SEC3-2025S2,U202202448,1,8,5
IN250-SEC7-2025S2,U202202448,1,2,3
AN22-SEC8-2025S2,U202202448,1,2,2
MA459-SEC8-2025S2,U202502449,1,3,5
MA431-SEC10-2025S2,U202502449,1,5,3
HU625-SEC2-2025S2,U202502449,1,5,4
AF103-SEC4-2025S2,U202502449,1,6,2
ID999-SEC7-2025S2,U202002450,1,3,4
ID999-SEC19-2025S2,U202102451,1,1,5
ID999-SEC3-2025S2,U201702452,1,5,4
CO16-SEC11-2025S2,U202502453,1,7,2
CO19-SEC8-2025S2,U202502453,1,1,2
MA431-SEC10-2025S2,U202502453,1,6,3
HU625-SEC10-2025S2,U202502453,1,4,5
MA459-SEC8-2025S2,U202502453,1,4,5
ID999-SEC19-2025S2,U202102454,1,2,5
IN250-SEC2-2025S2,U202202455,1,6,5
CA143-SEC1-2025S2,U202202455,1,3,3
AN22-SEC3-2025S2,U202202455,1,4,2
CS210-SEC1-2025S2,U202202455,1,6,5
CV210-SEC8-2025S2,U202202455,1,3,2
EC210-SEC2-2025S2,U202202455,1,7,5
ID999-SEC12-2025S2,U201702456,1,5,5
ID999-SEC7-2025S2,U202102457,1,4,4
EC210-SEC3-2025S2,U202102457,1,3,5
AD213-SEC5-2025S2,U202102457,1,3,4
DE965-SEC2-2025S2,U202102457,1,8,4
CO22-SEC8-2025S2,U202302458,1,5,2
MA461-SEC4-2025S2,U202302458,1,8,4
AN22-SEC4-2025S2,U202302458,1,5,2
DE331-SEC8-2025S2,U202302458,1,3,2
AN20-SEC6-2025S2,U202302458,1,6,3
AF103-SEC1-2025S2,U202502459,1,1,4
MA431-SEC7-2025S2,U202502459,1,7,4
MA459-SEC11-2025S2,U202502459,1,8,5
HU625-SEC6-2025S2,U202502459,1,7,4
ID999-SEC24-2025S2,U201802460,1,1,5
IS305-SEC7-2025S2,U202302461,1,4,2
MA460-SEC11-2025S2,U202302461,1,8,4
DE331-SEC3-2025S2,U202302461,1,7,1
CV210-SEC8-2025S2,U202302461,1,4,2
AN20-SEC2-2025S2,U202302461,1,8,3
ID999-SEC7-2025S2,U202102462,1,5,4
MA460-SEC1-2025S2,U202402463,1,2,5
PS210-SEC1-2025S2,U202402463,1,2,2
MA459-SEC8-2025S2,U202402463,1,5,5
MA461-SEC2-2025S2,U202402463,1,7,3
IN250-SEC1-2025S2,U202202464,1,5,2
AN20-SEC1-2025S2,U202202464,1,6,5
CS210-SEC6-2025S2,U202202464,1,1,4
DE965-SEC5-2025S2,U202202464,1,8,4
EC210-SEC2-2025S2,U202202464,1,8,5
AD213-SEC4-2025S2,U202202464,1,4,5
MA459-SEC8-2025S2,U202502465,1,6,5
MA431-SEC8-2025S2,U202502465,1,3,3
HU625-SEC4-2025S2,U202502465,1,4,4
AF103-SEC2-2025S2,U202502465,1,8,2
CO13-SEC9-2025S2,U202502466,1,7,2
MA431-SEC4-2025S2,U202502466,1,4,4
CO19-SEC9-2025S2,U202502466,1,5,2
AF103-SEC9-2025S2,U202502466,1,1,5
AF141-SEC7-2025S2,U202502466,1,5,2
CA142-SEC1-2025S2,U202502466,1,7,2
AN20-SEC4-2025S2,U202302467,1,2,5
MA459-SEC8-2025S2,U202302467,1,7,5
GE220-SEC3-2025S2,U202302467,1,4,3
PS210-SEC9-2025S2,U202302467,1,1,2
MA460-SEC11-2025S2,U202302467,1,1,5
CO16-SEC7-2025S2,U202502468,1,6,2
HU625-SEC10-2025S2,U202502468,1,5,5
MA459-SEC8-2025S2,U202502468,1,8,5
MA431-SEC8-2025S2,U202502468,1,4,3
AF103-SEC7-2025S2,U202502469,1,6,3
HU625-SEC6-2025S2,U202502469,1,8,4
MA431-SEC9-2025S2,U202502469,1,2,5
ID999-SEC8-2025S2,U201702470,1,7,5
IN250-SEC5-2025S2,U202302471,1,3,3
CO22-SEC2-2025S2,U202302471,1,1,2
CV210-SEC10-2025S2,U202302471,1,6,1
CO13-SEC9-2025S2,U202302471,1,8,2
AN20-SEC4-2025S2,U202302471,1,3,5
ID999-SEC19-2025S2,U201802472,1,3,5
ID999-SEC7-2025S2,U201902473,1,6,4
ID999-SEC24-2025S2,U201902474,1,2,5
MA461-SEC4-2025S2,U202302475,1,1,5
GE220-SEC4-2025S2,U202302475,1,1,4
MA460-SEC10-2025S2,U202302475,1,6,5
CO22-SEC6-2025S2,U202302475,1,5,2
AN20-SEC4-2025S2,U202302475,1,4,5
CA142-SEC6-2025S2,U202302475,1,2,3
MA431-SEC6-2025S2,U202502476,1,1,4
CO16-SEC3-2025S2,U202502476,1,4,2
CO19-SEC5-2025S2,U202502476,1,1,2
HU625-SEC10-2025S2,U202502476,1,6,5
AD213-SEC7-2025S2,U202202477,1,3,5
CS210-SEC2-2025S2,U202202477,1,4,5
IN250-SEC7-2025S2,U202202477,1,3,3
EC210-SEC1-2025S2,U202202477,1,6,5
AN20-SEC2-2025S2,U202202477,1,1,4
DE965-SEC4-2025S2,U202202477,1,3,5
ID999-SEC3-2025S2,U202002478,1,6,4
AF140-SEC3-2025S2,U202202479,1,5,3
IN250-SEC5-2025S2,U202202479,1,4,3
DE331-SEC5-2025S2,U202202479,1,4,2
AN20-SEC4-2025S2,U202202479,1,5,5
ID999-SEC19-2025S2,U201802480,1,4,5
CO13-SEC4-2025S2,U202502481,1,1,2
IS203-SEC10-2025S2,U202502481,1,6,1
CY301-SEC10-2025S2,U202502481,1,8,1
CO16-SEC4-2025S2,U202502481,1,2,3
MA431-SEC9-2025S2,U202502481,1,3,5
MA431-SEC7-2025S2,U202502482,1,8,4
CO19-SEC6-2025S2,U202502482,1,6,2
CO16-SEC9-2025S2,U202502482,1,5,1
HU625-SEC6-2025S2,U202502482,1,1,5
EC210-SEC1-2025S2,U202202483,1,7,5
GE220-SEC2-2025S2,U202202483,1,4,3
IN250-SEC4-2025S2,U202202483,1,7,3
DE965-SEC4-2025S2,U202202483,1,4,5
CS210-SEC8-2025S2,U202202483,1,4,3
AN20-SEC5-2025S2,U202202483,1,4,5
HU625-SEC5-2025S2,U202502484,1,6,4
MA431-SEC4-2025S2,U202502484,1,5,4
MA460-SEC1-2025S2,U202502484,1,3,5
CA142-SEC5-2025S2,U202502484,1,5,3
CO19-SEC3-2025S2,U202502484,1,6,2
MA460-SEC4-2025S2,U202302485,1,6,4
PS210-SEC6-2025S2,U202302485,1,1,2
DE331-SEC3-2025S2,U202302485,1,8,1
EC210-SEC3-2025S2,U202302485,1,4,5
AN22-SEC4-2025S2,U202302485,1,6,2
PS210-SEC6-2025S2,U202202486,1,2,2
EC210-SEC1-2025S2,U202202486,1,8,5
CS210-SEC4-2025S2,U202202486,1,1,3
GE220-SEC5-2025S2,U202202486,1,6,3
CA143-SEC2-2025S2,U202202486,1,7,2
ID999-SEC7-2025S2,U201902487,1,7,4
MA461-SEC2-2025S2,U202302488,1,8,3
CA142-SEC8-2025S2,U202302488,1,1,3
MA460-SEC7-2025S2,U202302488,1,4,4
CA143-SEC5-2025S2,U202302488,1,2,3
ID999-SEC16-2025S2,U202102489,1,4,4
ID999-SEC6-2025S2,U201902490,1,6,4
ID999-SEC24-2025S2,U201802491,1,3,5
ID999-SEC24-2025S2,U201902492,1,4,5
ID999-SEC20-2025S2,U202002493,1,3,5
ID999-SEC6-2025S2,U202002494,1,7,4
CO16-SEC4-2025S2,U202502495,1,3,3
AF141-SEC2-2025S2,U202502495,1,1,3
MA460-SEC10-2025S2,U202502495,1,7,5
HU625-SEC7-2025S2,U202502495,1,8,4
CO13-SEC1-2025S2,U202502495,1,8,1
ID999-SEC18-2025S2,U202002496,1,4,4
CA142-SEC1-2025S2,U202302497,1,8,2
CA143-SEC9-2025S2,U202302497,1,5,2
AF141-SEC5-2025S2,U202302497,1,5,2
MA461-SEC8-2025S2,U202302497,1,3,5
MA460-SEC1-2025S2,U202302497,1,4,5
MA431-SEC8-2025S2,U202402498,1,5,3
HU625-SEC1-2025S2,U202402498,1,3,4
MA460-SEC6-2025S2,U202402498,1,2,5
CO16-SEC10-2025S2,U202402498,1,3,2
CO13-SEC7-2025S2,U202402498,1,4,2
ID999-SEC20-2025S2,U201702499,1,4,5
ID999-SEC7-2025S2,U202102500,1,8,4
MA461-SEC9-2025S2,U202302501,1,6,4
AF141-SEC3-2025S2,U202302501,1,6,3
CV210-SEC9-2025S2,U202302501,1,7,1
CO13-SEC7-2025S2,U202302501,1,5,2
MA461-SEC1-2025S2,U202302502,1,4,4
CA142-SEC10-2025S2,U202302502,1,5,2
MA460-SEC11-2025S2,U202302502,1,2,5
AF141-SEC8-2025S2,U202302502,1,2,3
CA143-SEC2-2025S2,U202302502,1,8,2
AF140-SEC7-2025S2,U202302502,1,7,2
ID999-SEC19-2025S2,U201802503,1,5,5
CO16-SEC8-2025S2,U202502504,1,7,2
HU625-SEC2-2025S2,U202502504,1,6,4
MA431-SEC1-2025S2,U202502504,1,7,4
CO19-SEC1-2025S2,U202502504,1,8,1
MA460-SEC11-2025S2,U202302505,1,3,5
CS210-SEC6-2025S2,U202302505,1,2,4
CY301-SEC5-2025S2,U202302505,1,5,2
MA461-SEC2-2025S2,U202302505,1,1,4
GE220-SEC8-2025S2,U202202506,1,5,3
AD213-SEC5-2025S2,U202202506,1,4,4
CO22-SEC1-2025S2,U202202506,1,2,2
IS305-SEC10-2025S2,U202202506,1,4,2
AN22-SEC1-2025S2,U202202506,1,6,2
ID999-SEC3-2025S2,U201702507,1,7,4
EC210-SEC3-2025S2,U202202508,1,5,5
GE220-SEC7-2025S2,U202202508,1,7,3
AD213-SEC7-2025S2,U202202508,1,4,5
CS210-SEC5-2025S2,U202202508,1,3,4
ID999-SEC20-2025S2,U202102509,1,5,5
AF141-SEC6-2025S2,U202502510,1,4,2
AF103-SEC9-2025S2,U202502510,1,2,5
HU625-SEC9-2025S2,U202502510,1,1,5
IS203-SEC1-2025S2,U202502510,1,7,2
CY301-SEC8-2025S2,U202502510,1,1,3
ID999-SEC16-2025S2,U202102511,1,5,4
ID999-SEC16-2025S2,U201902512,1,6,4
ID999-SEC18-2025S2,U201702513,1,5,4
MA460-SEC1-2025S2,U202302514,1,5,5
CA142-SEC8-2025S2,U202302514,1,2,3
MA461-SEC6-2025S2,U202302514,1,5,4
CA143-SEC9-2025S2,U202302514,1,6,2
AD213-SEC5-2025S2,U202102515,1,5,4
EC210-SEC3-2025S2,U202102515,1,6,5
ID999-SEC18-2025S2,U202102515,1,6,4
DE965-SEC5-2025S2,U202102515,1,1,5
ID999-SEC18-2025S2,U201902516,1,7,4
DE965-SEC4-2025S2,U202202517,1,5,5
MA461-SEC3-2025S2,U202202517,1,1,5
AN22-SEC8-2025S2,U202202517,1,3,2
AN20-SEC2-2025S2,U202202517,1,2,4
ID999-SEC24-2025S2,U201902518,1,5,5
ID999-SEC7-2025S2,U202102519,1,1,5
CS210-SEC8-2025S2,U202202520,1,5,3
AN20-SEC2-2025S2,U202202520,1,3,4
DE965-SEC7-2025S2,U202202520,1,8,5
CO22-SEC4-2025S2,U202202520,1,5,3
ID999-SEC24-2025S2,U201802521,1,6,5
ID999-SEC8-2025S2,U201702522,1,8,5
ID999-SEC12-2025S2,U202002523,1,6,5
MA431-SEC5-2025S2,U202502524,1,5,4
AF103-SEC3-2025S2,U202502524,1,6,2
HU625-SEC6-2025S2,U202502524,1,2,5
CS210-SEC7-2025S2,U202302525,1,7,3
CO13-SEC2-2025S2,U202302525,1,1,3
MA460-SEC10-2025S2,U202302525,1,8,5
DE331-SEC4-2025S2,U202302525,1,8,2
MA431-SEC6-2025S2,U202402526,1,2,4
IS203-SEC2-2025S2,U202402526,1,5,2
HU625-SEC4-2025S2,U202402526,1,5,4
MA460-SEC6-2025S2,U202402526,1,3,5
HU625-SEC6-2025S2,U202502527,1,3,5
AF103-SEC5-2025S2,U202502527,1,3,3
MA431-SEC4-2025S2,U202502527,1,6,4
ID999-SEC7-2025S2,U202102528,1,2,5
DE965-SEC5-2025S2,U202102528,1,2,5
AD213-SEC4-2025S2,U202102528,1,5,5
DE965-SEC2-2025S2,U202102529,1,1,5
AD213-SEC5-2025S2,U202102529,1,6,4
ID999-SEC19-2025S2,U202102529,1,6,5
ID999-SEC18-2025S2,U201802530,1,8,4
GE220-SEC3-2025S2,U202202531,1,5,3
AN20-SEC5-2025S2,U202202531,1,5,5
CS210-SEC4-2025S2,U202202531,1,2,3
DE965-SEC2-2025S2,U202202531,1,2,5
AD213-SEC4-2025S2,U202202531,1,6,5
AD213-SEC4-2025S2,U202202532,1,7,5
CS210-SEC4-2025S2,U202202532,1,3,3
DE965-SEC5-2025S2,U202202532,1,3,5
GE220-SEC7-2025S2,U202202532,1,8,3
AN20-SEC6-2025S2,U202202532,1,7,3
IN250-SEC5-2025S2,U202202532,1,5,3
ID999-SEC19-2025S2,U201902533,1,7,5
MA460-SEC1-2025S2,U202402534,1,6,5
HU625-SEC9-2025S2,U202402534,1,2,5
MA431-SEC9-2025S2,U202402534,1,4,5
IN250-SEC4-2025S2,U202202535,1,8,3
AN20-SEC6-2025S2,U202202535,1,8,3
DE965-SEC5-2025S2,U202202535,1,4,5
MA461-SEC6-2025S2,U202202535,1,6,4
CV210-SEC2-2025S2,U202202535,1,6,1
ID999-SEC7-2025S2,U202002536,1,3,5
ID999-SEC16-2025S2,U201702537,1,7,4
ID999-SEC6-2025S2,U201702538,1,8,4
MA461-SEC1-2025S2,U202302539,1,5,4
CS210-SEC2-2025S2,U202302539,1,5,5
CY301-SEC5-2025S2,U202302539,1,6,2
MA460-SEC4-2025S2,U202302539,1,7,4
ID999-SEC12-2025S2,U201902540,1,7,5
ID999-SEC16-2025S2,U201802541,1,8,4
GE220-SEC2-2025S2,U202202542,1,5,3
CS210-SEC8-2025S2,U202202542,1,6,3
CO22-SEC3-2025S2,U202202542,1,2,2
AN20-SEC4-2025S2,U202202542,1,6,5
PS210-SEC8-2025S2,U202202542,1,5,1
MA460-SEC4-2025S2,U202402543,1,8,4
CA142-SEC3-2025S2,U202402543,1,3,2
MA431-SEC6-2025S2,U202402543,1,3,4
AF103-SEC7-2025S2,U202402543,1,7,3
HU625-SEC5-2025S2,U202402543,1,1,5
CO16-SEC5-2025S2,U202502544,1,2,2
AF141-SEC6-2025S2,U202502544,1,5,2
IS203-SEC2-2025S2,U202502544,1,6,2
CO19-SEC3-2025S2,U202502544,1,7,2
DE965-SEC2-2025S2,U202202545,1,3,5
GE220-SEC5-2025S2,U202202545,1,7,3
CS210-SEC8-2025S2,U202202545,1,7,3
AN20-SEC6-2025S2,U202202545,1,1,4
AD213-SEC4-2025S2,U202202545,1,8,5
ID999-SEC3-2025S2,U202102546,1,8,4
MA461-SEC4-2025S2,U202302547,1,2,5
IS203-SEC5-2025S2,U202302547,1,6,2
AN20-SEC6-2025S2,U202302547,1,2,4
